onset	duration	sample	trial_type	response_time	stim_file	value	face_type	event_type	event_order	trial_dist	time_dist
1091.504909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
1094.354909	n/a	n/a	scrambled_second_early	n/a	s027.bmp	18	scrambled	faces	2	1	3.2745
1095.089455	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
1097.462182	n/a	n/a	scrambled_second_late	n/a	s091.bmp	19	scrambled	faces	2	12	38.6227
1098.144	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
1100.785818	n/a	n/a	scrambled_new	n/a	s078.bmp	17	scrambled	faces	1	0	0
1101.327636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
1103.926727	n/a	n/a	scrambled_second_late	n/a	s034.bmp	19	scrambled	faces	2	13	41.7291
1104.482182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
1107.084	n/a	n/a	unfamiliar_new	n/a	u008.bmp	13	unfamiliar	faces	1	0	0
